,index,like_id,count,m_g,v_g,m_age,v_age,m_ope,v_ope,m_con,v_con,m_ext,v_ext,m_agr,v_agr,m_neu,v_neu
1675,21379,23135111861,24,0.666666666667,0.231884057971,23.3333333333,50.4927536232,3.89083333333,0.30466884058,3.61375,0.422102717391,3.34166666667,0.664431884058,3.82833333333,0.256031884058,2.66625,0.610380978261
1676,336775,109294029111333,24,0.75,0.195652173913,20.25,8.02173913043,3.8825,0.243463043478,3.34541666667,0.451773731884,3.65083333333,0.367173188406,3.47291666667,0.526230253623,2.75416666667,0.608225362319
1677,15674,17828422508,24,0.458333333333,0.259057971014,22.4166666667,43.8188405797,3.92125,0.362063586957,3.45291666667,0.522108514493,3.645,0.7504,3.53083333333,0.425799275362,2.645,0.465939130435
1678,15660,17805847826,24,0.833333333333,0.144927536232,21.125,22.6358695652,3.63791666667,0.307973731884,3.46958333333,0.259360688406,3.51791666667,0.380399818841,3.82791666667,0.226965036232,2.7225,0.466280434783
1679,16560,18739903176,24,0.75,0.195652173913,25.2916666667,79.4329710145,4.21416666667,0.304094927536,3.58458333333,0.345965036232,3.58875,0.602176630435,3.61458333333,0.489617210145,2.74291666667,0.541586775362
1680,24424,26081741101,24,0.458333333333,0.259057971014,23.0416666667,13.7807971014,3.92708333333,0.525430253623,3.55333333333,0.479701449275,3.26041666667,0.436082427536,3.57916666667,0.520634057971,2.6325,0.871523913043
1681,129930,184993527892,24,0.791666666667,0.172101449275,20.9583333333,63.0851449275,3.665,0.580234782609,3.11791666667,0.398704166667,3.38333333333,0.650831884058,3.18375,0.398520108696,2.915,0.793591304348
1682,88513,106103707446,24,0.333333333333,0.231884057971,23.1666666667,128.405797101,3.57083333333,0.392807971014,2.995,0.6436,3.38958333333,0.683691123188,3.49041666667,0.450508514493,2.695,0.7206
1683,134417,190875092286,24,0.708333333333,0.215579710145,20.4166666667,13.4710144928,4.09791666667,0.298799818841,3.20125,0.381254891304,3.91875,0.369307065217,3.82291666667,0.22325634058,2.685,0.28287826087
1684,134289,190709230685,24,0.625,0.244565217391,20.1666666667,4.14492753623,3.82208333333,0.354138949275,3.42416666667,0.446886231884,3.45875,0.705063586957,3.58333333333,0.681231884058,2.50708333333,0.682291123188
1685,130010,185102387201,24,0.875,0.114130434783,20.875,42.722826087,3.84291666667,0.548030253623,3.30125,0.454080978261,3.7,0.548913043478,3.38625,0.496711413043,2.87708333333,0.670430253623
1686,342766,109691609057738,24,0.583333333333,0.253623188406,21.125,28.4619565217,3.78583333333,0.501947101449,3.40958333333,0.312204166667,3.83166666667,0.497023188406,3.64666666667,0.338823188406,2.70333333333,0.411823188406
1687,149167,213206208209,25,0.68,0.226666666667,20.72,10.1266666667,3.9528,0.368612666667,3.1912,0.486269333333,3.3976,0.761702333333,3.7448,0.360176,2.794,0.64245
1688,201264,292008372767,25,0.64,0.24,20.52,8.92666666667,3.9692,0.523341,3.2008,0.545349333333,3.3612,0.962827666667,3.4332,0.447306,3.1868,0.874856
1689,288769,104074242963036,25,0.76,0.19,23.4,214.5,4.2792,0.243857666667,3.032,0.3003,3.2956,0.992309,3.5532,0.387597666667,3.0132,0.864939333333
1690,201527,292346078601,25,0.6,0.25,21.08,44.66,4.0248,0.430251,3.026,0.401275,3.4824,0.532410666667,3.37,0.5275,2.8784,0.490205666667
1691,380812,113738925330752,25,0.68,0.226666666667,21.68,31.06,3.8348,0.274642666667,3.2944,0.391959,3.4748,0.882517666667,3.4912,0.442602666667,2.8836,0.579232333333
1692,288750,104073546294863,25,0.96,0.04,20.48,10.3433333333,3.7984,0.397664,3.3352,0.601767666667,3.4048,0.677267666667,3.7172,0.236021,2.742,0.675075
1693,19027,21105780752,25,0.48,0.26,28.2,146.5,3.808,0.511208333333,3.484,0.664108333333,3.572,0.800216666667,3.5724,0.283969,2.6524,0.770310666667
1694,144821,206464471090,25,0.84,0.14,22.36,158.74,4.0284,0.164030666667,3.3944,0.397500666667,3.5976,0.267485666667,3.786,0.314516666667,2.8352,0.417001
1695,145263,207158028442,25,0.8,0.166666666667,19.92,3.74333333333,3.8128,0.565429333333,2.872,0.329633333333,3.5132,0.430814333333,3.3912,0.409811,3.0336,0.626157333333
1696,128054,182359487780,25,0.72,0.21,19.92,12.7433333333,3.8004,0.702587333333,3.0392,0.348041,3.3612,0.496177666667,3.51,0.440833333333,2.9764,0.343682333333
1697,336779,109294189097649,25,0.72,0.21,20.08,10.0766666667,4.1512,0.203952666667,3.522,0.431891666667,3.6104,0.380587333333,3.6452,0.283409333333,2.6188,0.630069333333
1698,288540,104066586296949,25,0.48,0.26,23.52,62.01,4.212,0.173183333333,3.56,0.48625,3.624,0.544991666667,3.334,0.597858333333,2.9152,0.589467666667
1699,134830,191434843206,25,0.76,0.19,20.16,5.05666666667,3.9272,0.404962666667,3.1988,0.403411,3.4956,0.326392333333,3.7204,0.323312333333,2.8644,0.515409
1700,128052,182359383430,25,0.84,0.14,23.16,156.806666667,3.922,0.561266666667,3.3752,0.563084333333,3.548,0.666383333333,3.3912,0.429811,2.7768,0.630489333333
1701,77240,91237348921,25,0.52,0.26,26.76,305.273333333,4.0232,0.334122666667,3.1556,0.344792333333,3.59,0.542075,3.4804,0.303529,2.886,0.411183333333
1702,195923,284713870904,25,0.72,0.21,18.32,10.7266666667,3.69,0.331458333333,3.04,0.578541666667,3.2768,0.785789333333,3.5156,0.447209,3.2056,0.551492333333
1703,10651,12411993651,25,0.52,0.26,25.08,41.16,3.8172,0.259021,3.6076,0.558902333333,3.552,0.403016666667,3.674,0.442525,2.5384,0.588030666667
1704,408456,119035754807982,25,0.36,0.24,21.52,7.42666666667,3.97,0.331533333333,3.2,0.286766666667,3.2808,0.503591,3.4984,0.199647333333,3.006,0.342916666667
1705,149226,213302177182,25,0.8,0.166666666667,18.64,12.3233333333,3.574,0.340858333333,3.106,0.386108333333,3.5428,0.514629333333,3.6656,0.293200666667,2.682,0.729766666667
1706,73447,86119641700,25,0.72,0.21,24.8,37.0833333333,3.9588,0.537136,3.4756,0.755542333333,3.6456,0.582700666667,3.5248,0.488742666667,2.8156,0.567134
1707,410402,119524768086003,25,0.68,0.226666666667,19.84,5.55666666667,3.9872,0.298679333333,3.36,0.318475,3.5552,0.600676,3.5228,0.468687666667,3.0132,0.717397666667
1708,21788,23512543880,25,0.32,0.226666666667,23.88,28.1933333333,3.876,0.433775,3.3644,0.598100666667,3.0304,0.709229,3.3116,0.453780666667,2.814,0.742608333333
1709,12243,14110526543,25,0.64,0.24,20.8,15.8333333333,3.7716,0.267497333333,3.0036,0.368449,3.504,0.341441666667,3.5976,0.283735666667,3.13,0.554116666667
1710,77129,91090174601,25,0.56,0.256666666667,20.04,6.12333333333,3.9612,0.247427666667,3.304,0.58665,3.5108,0.889874333333,3.4956,0.375900666667,2.8804,0.792787333333
1711,278683,102662719805111,25,1.0,0.0,32.04,86.3733333333,3.9368,0.430097666667,3.5052,0.535342666667,3.4632,0.492306,3.772,0.421891666667,2.7972,0.508279333333
1712,35677,37908558111,25,0.72,0.21,30.68,69.1433333333,4.242,0.170766666667,3.432,0.566433333333,3.1816,0.604922333333,3.5656,0.436209,2.9444,0.971659
1713,47655,49997279487,25,0.52,0.26,23.0,90.4166666667,4.0392,0.344207666667,3.5272,0.344896,3.6332,0.407589333333,3.9284,0.337547333333,2.7548,0.830434333333
1714,19224,21282001729,25,0.48,0.26,24.92,62.9933333333,4.05,0.1325,3.3432,0.738197666667,3.6448,0.493842666667,3.7008,0.375474333333,2.624,0.542941666667
1715,414996,120685448012735,25,0.36,0.24,22.08,26.91,4.112,0.365475,3.356,0.4134,3.434,1.02306666667,3.4884,0.390614,2.878,0.521891666667
1716,116426,160350091191,25,0.08,0.0766666666667,26.96,89.8733333333,4.2264,0.208107333333,3.2096,0.634437333333,3.082,0.7197,3.412,0.43485,2.9456,0.562734
1717,410397,119523214737851,25,0.52,0.26,19.72,9.21,3.79,0.313125,2.9216,0.244289,3.6076,0.409452333333,3.2916,0.355972333333,3.1568,0.432281
1718,290152,104145932955937,25,0.4,0.25,22.24,15.3566666667,3.9188,0.294536,3.4928,0.322287666667,3.5548,0.593751,3.3056,0.711792333333,2.6432,0.432864333333
1719,196634,285631680989,25,0.68,0.226666666667,21.56,51.6733333333,3.796,0.388525,3.2212,0.354477666667,3.582,0.71215,3.5828,0.321271,3.0828,0.536146
1720,329343,108457869178812,25,0.8,0.166666666667,25.52,101.76,4.0572,0.478121,3.4492,0.312266,3.626,0.557558333333,3.4608,0.374666,2.7064,0.439557333333
1721,144882,206568012304,25,0.72,0.21,19.12,7.11,3.6452,0.395159333333,2.9572,0.354921,3.3616,0.654064,3.2748,0.521626,3.0456,0.769484
1722,49215,51605440066,25,0.96,0.04,26.44,86.9233333333,4.092,0.3116,3.2508,0.496516,3.7512,0.596411,3.3812,0.516069333333,2.9628,0.368179333333
1723,277946,102388046463022,25,0.64,0.24,19.96,10.29,3.8268,0.311247666667,3.3392,0.459291,3.2612,0.667252666667,3.2988,0.492411,3.1416,0.586655666667
1724,413610,120315364656128,25,0.8,0.166666666667,19.44,2.67333333333,3.7028,0.341904333333,3.1856,0.483400666667,3.6524,0.486860666667,3.7876,0.520077333333,3.0608,0.763741
1725,116873,161483084257,25,0.76,0.19,20.96,15.4566666667,3.7072,0.315254333333,3.6792,0.399316,3.5144,0.495234,3.7224,0.520835666667,2.4712,0.300986
1726,411239,119729188037960,25,0.72,0.21,18.84,1.30666666667,3.9156,0.335725666667,3.214,0.387816666667,3.4228,0.651662666667,3.6816,0.534089,2.8212,0.610219333333
1727,12307,14175013094,25,0.56,0.256666666667,21.72,15.3766666667,4.0608,0.291457666667,3.1872,0.378054333333,3.1564,0.927365666667,3.3204,0.556087333333,2.9764,0.830549
1728,149960,214404504166,25,1.0,0.0,21.0,60.25,3.864,0.371775,3.242,0.479516666667,3.7408,0.533199333333,3.6892,0.513982666667,2.9352,0.771726
1729,145278,207186355862,25,0.72,0.21,20.12,43.4433333333,3.748,0.448225,3.2992,0.411682666667,3.5112,0.602636,3.6252,0.409876,2.8228,0.570162666667
1730,146380,208947607535,25,0.68,0.226666666667,22.48,286.176666667,3.8764,0.299757333333,3.054,0.726975,3.3044,0.560000666667,3.4792,0.471691,2.8536,0.492365666667
1731,36865,39159190991,25,0.36,0.24,20.8,24.6666666667,3.874,0.378775,3.2792,0.337816,3.4824,0.457469,3.7684,0.334847333333,2.7172,0.726229333333
1732,43127,45557497235,25,0.56,0.256666666667,35.24,154.273333333,3.9792,0.390999333333,3.4832,0.708631,3.5992,0.686282666667,3.9032,0.224156,2.7328,0.758787666667
1733,150681,215506779778,25,0.8,0.166666666667,20.64,64.3233333333,3.9404,0.367887333333,3.2124,0.647435666667,3.608,0.754966666667,3.5396,0.505120666667,3.102,0.613016666667
1734,147512,210776501182,25,0.76,0.19,19.68,5.06,3.8232,0.535789333333,3.2112,0.558594333333,3.506,0.579441666667,3.7392,0.187816,2.8824,0.525135666667
1735,396511,116248688414559,25,0.48,0.26,20.08,6.32666666667,3.8056,0.432175666667,3.2772,0.620746,3.5636,0.787882333333,3.6176,0.425902333333,2.7084,0.655430666667
1736,390192,115116961836551,25,0.68,0.226666666667,22.04,21.3733333333,3.8892,0.451624333333,3.514,0.564066666667,3.4856,0.602892333333,3.85,0.392083333333,2.5396,0.742037333333
1737,119500,167255339985,25,0.68,0.226666666667,20.24,25.0233333333,3.8692,0.273507666667,3.0632,0.355814333333,3.6004,0.295495666667,3.286,0.26785,2.9972,0.574654333333
1738,10861,12596453318,25,0.72,0.21,38.52,222.426666667,3.8032,0.599797666667,3.802,0.491558333333,3.5108,0.896574333333,3.7652,0.492342666667,2.65,0.813333333333
1739,147410,210623000268,25,0.4,0.25,26.88,52.4433333333,3.5016,0.411997333333,3.5032,0.432964333333,3.5896,0.432095666667,3.3704,0.446162333333,2.8508,0.361766
1740,146295,208791401775,25,0.72,0.21,19.4,8.75,3.8348,0.297151,3.192,0.590766666667,3.5788,0.668694333333,3.478,0.376916666667,2.79,0.452083333333
1741,209567,303806143563,25,0.84,0.14,20.36,5.99,4.048,0.227216666667,2.8668,0.538139333333,3.3268,0.690156,3.3596,0.518487333333,3.0204,0.809212333333
1742,215508,311470182702,25,0.72,0.21,19.6,11.0833333333,3.7236,0.456715666667,2.8572,0.224754333333,3.5532,0.439031,3.6324,0.259110666667,2.9252,0.531042666667
1743,39688,42195795336,25,0.52,0.26,25.84,82.89,3.7904,0.391970666667,3.1688,0.551194333333,3.5808,0.602632666667,3.372,0.294966666667,2.968,0.705716666667
1744,11195,12936316499,25,0.52,0.26,27.48,129.093333333,3.9768,0.397247666667,3.4836,0.587524,3.872,0.424333333333,3.646,0.292516666667,2.6464,0.411424
1745,394931,115936848445603,25,0.72,0.21,21.4,14.6666666667,3.99,0.437916666667,3.124,0.411066666667,3.6312,1.03212766667,3.368,0.483725,2.7908,0.833741
1746,394747,115899478436864,25,0.8,0.166666666667,19.16,3.97333333333,3.68,0.443125,3.036,0.49885,3.3748,0.691826,3.4764,0.502357333333,3.0828,0.445521
1747,210650,305290073406,25,0.8,0.166666666667,20.24,4.27333333333,3.8736,0.243832333333,3.128,0.5596,3.7048,0.588034333333,3.396,0.427516666667,3.0048,0.538159333333
1748,211323,306212207018,25,0.64,0.24,22.16,10.3066666667,3.938,0.337766666667,3.3184,0.484314,3.6032,0.497756,3.2076,0.481844,2.9,0.519375
1749,127570,181606689190,25,0.76,0.19,26.2,401.0,3.57,0.405,3.132,0.64685,3.468,0.658308333333,3.364,0.506775,2.5836,0.466057333333
1750,41513,44037224698,25,0.72,0.21,22.4,13.8333333333,4.52,0.1627,3.4704,0.479112333333,3.7324,0.650869,3.7296,0.371045666667,2.4756,0.423884
1751,211667,306637860840,25,0.64,0.24,19.92,6.16,4.0188,0.266986,3.2452,0.392451,3.47,0.700625,3.7352,0.488809333333,2.752,0.587391666667
1752,333933,108979359129953,25,0.76,0.19,18.88,3.27666666667,3.8988,0.493102666667,3.2564,0.413399,3.3132,0.662797666667,3.6012,0.318727666667,2.962,0.580475
1753,212413,307569067579,25,0.72,0.21,20.08,7.07666666667,3.9212,0.299194333333,3.08,0.388125,3.574,0.515141666667,3.5572,0.272296,3.0028,0.526196
1754,40719,43220171538,25,0.84,0.14,18.8,5.5,3.8152,0.556859333333,3.208,0.43535,3.746,0.493941666667,3.4712,0.384319333333,2.9984,0.711564
1755,146711,209452102451,25,0.92,0.0766666666667,20.84,11.39,3.7008,0.463474333333,3.3756,0.417709,3.4372,0.691329333333,3.4672,0.516762666667,2.7676,0.617902333333
1756,120624,169458027879,25,0.96,0.04,19.52,4.84333333333,3.672,0.56085,3.228,0.4421,3.302,0.452875,3.7624,0.325219,2.916,0.54265
1757,146445,209044275218,25,0.8,0.166666666667,22.8,340.833333333,3.6956,0.294275666667,3.074,0.547525,3.312,0.647141666667,3.6044,0.315900666667,2.9868,0.497814333333
1758,213786,309350121679,25,0.72,0.21,18.68,5.89333333333,3.798,0.65135,3.1948,0.540926,3.2424,1.038419,3.6016,0.283480666667,3.244,0.680691666667
1759,385185,114420128596180,25,0.8,0.166666666667,20.04,6.54,3.9392,0.271191,3.2572,0.425104333333,3.7204,0.469645666667,3.5272,0.556771,2.9548,0.424759333333
1760,147652,210992513567,25,0.72,0.21,21.36,131.323333333,3.608,0.447433333333,3.5676,0.285252333333,3.5452,0.607826,3.7148,0.486809333333,2.5228,0.465454333333
1761,146082,208429991436,25,0.6,0.25,22.92,30.7433333333,3.8908,0.226074333333,3.4008,0.334391,3.5096,0.586962333333,3.394,0.500266666667,2.8232,0.642914333333
1762,4981,8328166412,25,0.64,0.24,31.04,127.79,3.9584,0.578305666667,3.604,0.783733333333,3.6672,0.788921,3.5648,0.560084333333,2.89,0.707116666667
1763,8748,10655752394,25,0.48,0.26,26.96,62.7066666667,4.332,0.117266666667,3.09,0.403958333333,3.328,0.736716666667,3.8196,0.323937333333,2.6856,0.743617333333
1764,386728,114642808569354,25,0.56,0.256666666667,27.56,96.09,4.1432,0.164531,3.1508,0.492966,3.5212,0.660252666667,3.246,0.246508333333,3.0004,0.566954
1765,405521,118293904874562,25,0.6,0.25,24.04,54.7066666667,4.1908,0.151649333333,3.4268,0.372439333333,3.5,0.510308333333,3.6184,0.449880666667,2.784,0.577175
1766,74666,87838312661,25,0.56,0.256666666667,22.04,18.7066666667,3.976,0.320891666667,3.3068,0.380739333333,3.1232,0.777789333333,3.7112,0.275594333333,2.63,0.712708333333
1767,148488,212190402810,25,0.76,0.19,19.84,11.0566666667,3.932,0.5081,3.248,0.464683333333,3.6524,0.659060666667,3.666,0.272441666667,2.8976,0.540019
1768,287429,104031366297833,25,0.92,0.0766666666667,21.92,52.2433333333,3.902,0.406325,3.5164,0.505774,3.634,0.564666666667,3.6784,0.374430666667,2.826,0.386308333333
1769,336450,109269562425771,25,0.4,0.25,22.88,29.9433333333,4.0192,0.384757666667,3.346,0.503108333333,3.2924,0.410444,3.5408,0.352016,2.722,0.46335
1770,219822,317445376570,25,0.84,0.14,22.12,131.61,3.622,0.5621,3.2808,0.565007666667,3.4992,0.564907666667,3.6168,0.478122666667,2.7672,0.788604333333
1771,21296,23050200525,25,0.8,0.166666666667,36.12,157.276666667,3.9,0.388541666667,3.688,0.352466666667,3.4136,0.883382333333,3.658,0.330591666667,3.2152,0.590984333333
1772,97976,120811455771,25,0.4,0.25,19.84,5.55666666667,3.8488,0.270777666667,3.0824,0.501327333333,3.4848,0.462151,3.4932,0.373156,2.9576,0.866710666667
1773,19961,21892369737,25,0.48,0.26,22.0,38.75,3.9436,0.335315666667,3.0768,0.293706,3.1872,0.552304333333,3.452,0.483225,2.916,0.433691666667
1774,43824,46201353493,25,0.52,0.26,28.88,116.943333333,4.0652,0.539859333333,3.6144,0.474425666667,3.5876,0.840269,3.714,0.34115,2.6056,0.717442333333
1775,286891,104012379636411,25,0.32,0.226666666667,25.44,67.9233333333,3.9124,0.548010666667,3.1748,0.394367666667,3.2312,0.447994333333,3.4296,0.415712333333,2.9112,0.883694333333
1776,20018,21940678400,25,0.84,0.14,25.16,29.3066666667,4.2452,0.367867666667,3.2352,0.426101,3.3232,0.474081,3.4672,0.854062666667,2.9872,0.595637666667
1777,219730,317324319569,25,0.92,0.0766666666667,26.84,192.973333333,3.9608,0.167816,3.3908,0.603182666667,3.66,0.463125,3.4748,0.300251,2.9392,0.938616
1778,4744,8215362167,25,0.88,0.11,30.8,161.416666667,3.894,0.297716666667,3.5244,0.510725666667,3.1772,0.845446,3.6264,0.518857333333,3.0672,0.823479333333
1779,205624,298143646695,25,0.84,0.14,19.92,5.49333333333,3.8028,0.334029333333,3.046,0.508725,3.426,0.712941666667,3.506,0.272166666667,3.242,0.549516666667
1780,219364,316778372705,25,0.8,0.166666666667,25.2,321.833333333,3.7808,0.542091,3.2264,0.490682333333,3.5316,0.514614,3.6576,0.298002333333,2.6868,0.604647666667
1781,398837,116732675014624,25,0.52,0.26,19.92,7.91,3.774,0.258983333333,3.336,0.444275,3.562,0.533741666667,3.386,0.306358333333,2.6924,0.610194
1782,134588,191077663841,25,0.68,0.226666666667,20.12,9.36,3.8288,0.771194333333,3.038,0.423808333333,3.484,0.429733333333,3.4492,0.545807666667,3.026,0.362525
1783,44014,46397205913,25,0.8,0.166666666667,28.12,68.61,4.0116,0.338814,3.5828,0.385971,3.5292,0.507141,3.696,0.491183333333,2.82,0.769391666667
1784,218017,314793618855,25,0.88,0.11,20.68,46.1433333333,3.6252,0.554376,3.304,0.398558333333,3.8324,0.331994,3.3112,0.391119333333,2.8164,0.617940666667
1785,38542,40925446186,25,0.72,0.21,21.24,28.2733333333,4.0384,0.328664,3.19,0.442825,3.6528,0.731979333333,3.7132,0.547906,2.9048,0.665576
1786,145795,207987739069,25,0.68,0.226666666667,23.28,54.7933333333,3.924,0.407975,3.1124,0.463960666667,3.2964,0.467190666667,3.3996,0.344037333333,2.8884,0.758414
1787,216673,312961654767,25,0.76,0.19,20.32,7.81,3.872,0.279016666667,3.2848,0.354984333333,3.582,0.718175,3.6812,0.411119333333,2.938,0.497625
1788,97658,120266347055,25,0.56,0.256666666667,19.04,4.95666666667,3.9456,0.460684,3.4764,0.421015666667,3.4852,0.701042666667,3.4696,0.472862333333,3.05,0.463925
1789,37459,39792950623,25,0.4,0.25,29.44,96.34,4.1868,0.380481,3.4712,0.695361,3.6652,0.491734333333,3.4784,0.324247333333,2.8964,0.686424
1790,151401,216569152126,25,0.68,0.226666666667,20.16,5.05666666667,3.9972,0.383571,3.296,0.42165,3.4864,0.623582333333,3.6636,0.281915666667,2.8836,0.364974
1791,132579,188560674080,25,0.8,0.166666666667,21.88,78.11,3.7032,0.377697666667,3.218,0.255391666667,3.4392,0.751982666667,3.3796,0.511737333333,2.8412,0.690144333333
1792,172315,250792562176,25,0.84,0.14,19.8,8.41666666667,4.0152,0.397734333333,3.3072,0.425504333333,3.6152,0.356051,3.516,0.3689,3.0912,0.722002666667
1793,171906,250165718477,25,0.84,0.14,18.88,4.02666666667,3.7696,0.288037333333,3.0548,0.427867666667,3.1072,0.237712666667,3.552,0.4151,3.1956,0.629525666667
1794,103577,130936014985,25,0.84,0.14,24.96,328.79,3.9948,0.179576,2.9892,0.645874333333,3.4584,0.544972333333,3.4688,0.369919333333,3.2,0.428541666667
1795,829,5842136044,25,0.44,0.256666666667,25.44,45.0066666667,4.2852,0.180142666667,3.1456,0.559592333333,3.5636,0.478074,3.6732,0.277872666667,2.5636,0.396015666667
1796,320587,107953179225156,25,0.44,0.256666666667,25.04,31.04,4.3812,0.078211,3.32,0.702083333333,3.0,0.640866666667,3.5452,0.492534333333,2.75,0.903491666667
1797,70218,81247769570,25,0.72,0.21,18.92,11.0766666667,3.8968,0.437714333333,3.148,0.454266666667,3.386,0.627191666667,3.5712,0.326277666667,3.1136,0.279374
1798,492698,157331887611417,25,0.68,0.226666666667,30.96,168.623333333,3.842,0.555108333333,3.5188,0.409702666667,3.4592,0.519282666667,3.6304,0.396704,2.738,0.754758333333
1799,62417,69048043277,25,0.44,0.256666666667,23.2,34.25,3.8836,0.407532333333,3.362,0.523716666667,3.5704,0.812712333333,3.4704,0.584862333333,2.8576,1.060244
1800,170647,248320110128,25,0.6,0.25,21.0,32.6666666667,3.964,0.415941666667,3.1836,0.625940666667,3.3696,0.875812333333,3.4324,0.624760666667,2.9084,1.009189
1801,170583,248208590788,25,0.64,0.24,21.12,10.2766666667,3.9736,0.342049,3.202,0.556766666667,3.5156,0.761267333333,3.5836,0.548649,2.5468,0.443322666667
1802,170542,248138553169,25,0.72,0.21,20.04,14.79,3.8536,0.404757333333,3.1712,0.428727666667,3.2628,0.662846,3.4652,0.333192666667,3.036,0.515316666667
1803,63032,70132557140,25,0.84,0.14,23.4,141.75,4.0408,0.166366,3.3508,0.405516,3.766,0.408275,3.5228,0.345871,2.696,0.746283333333
1804,726,5763544839,25,0.52,0.26,23.08,19.7433333333,4.1832,0.222514333333,3.2412,0.709594333333,3.5484,0.524155666667,3.3724,0.301952333333,2.8744,0.445059
1805,319853,107905295899616,25,0.92,0.0766666666667,23.56,59.6733333333,4.2492,0.238791,3.2228,0.341371,3.4876,0.615360666667,3.4036,0.478749,3.1512,0.716477666667
1806,751,5785083557,25,0.4,0.25,21.44,16.5066666667,3.9352,0.166017666667,3.1512,0.495744333333,3.3592,0.669641,3.3572,0.297171,3.0472,0.541821
1807,129435,184307173849,25,0.8,0.166666666667,19.08,13.9933333333,3.722,0.632316666667,3.3456,0.304734,3.5436,0.582774,3.6376,0.386902333333,2.8236,0.524524
1808,61733,67799582585,25,0.32,0.226666666667,22.48,7.76,4.0816,0.276572333333,3.4004,0.459754,3.6864,0.266107333333,3.3556,0.369142333333,2.5692,0.313207666667
1809,61324,67143552461,25,0.52,0.26,21.44,4.67333333333,3.9292,0.349682666667,3.2728,0.362954333333,3.3036,0.692540666667,3.4908,0.413107666667,2.9496,0.452054
1810,476608,147116461979908,25,0.52,0.26,21.2,6.66666666667,3.9468,0.274339333333,3.3616,0.448939,3.3948,0.871092666667,3.728,0.299675,2.4788,0.591194333333
1811,70898,82219189246,25,0.76,0.19,24.16,44.89,4.034,0.338691666667,3.5768,0.595481,3.6012,0.787069333333,3.5788,0.482444333333,2.9236,0.885682333333
1812,17059,19200008086,25,0.56,0.256666666667,20.44,32.2566666667,3.9124,0.425469,3.0828,0.576771,3.2816,1.11779733333,3.462,0.554225,2.8396,0.796495666667
1813,175421,255283615079,25,1.0,0.0,33.24,174.023333333,3.8076,0.391869,3.4664,0.710524,3.3416,1.04439733333,3.8308,0.564299333333,3.0164,0.734449
1814,481193,149800431712088,25,0.6,0.25,24.4,52.8333333333,3.9248,0.470251,3.4088,0.693686,3.586,0.519808333333,3.6096,0.274320666667,2.7892,0.532066
1815,156225,224940535282,25,0.72,0.21,20.52,13.51,3.8272,0.586746,3.1812,0.391836,3.5148,0.568476,3.5232,0.401497666667,3.1244,0.554467333333
1816,908,5897132990,25,0.72,0.21,27.4,103.083333333,3.8848,0.454259333333,3.628,0.443975,3.6684,0.538347333333,3.7784,0.236739,2.5852,0.508351
1817,156242,224966852453,25,0.92,0.0766666666667,18.88,2.11,3.7896,0.546487333333,3.09,0.414033333333,3.4964,0.649157333333,3.4736,0.328774,3.3984,0.353189
1818,109917,144166714944,25,0.76,0.19,22.76,38.94,3.792,0.602641666667,3.2728,0.439621,3.3408,0.513516,3.4272,0.541021,2.9364,0.568765666667
1819,156622,225630045242,25,0.4,0.25,23.4,37.0,3.6724,0.480302333333,3.0972,0.590946,3.3328,0.615471,3.456,0.354433333333,3.1316,0.823680666667
1820,484518,151899314839484,25,0.64,0.24,34.44,124.423333333,3.9968,0.274422666667,3.4612,0.571552666667,3.2,0.4237,3.6068,0.400356,2.7704,0.651187333333
1821,485356,152416518120810,25,0.72,0.21,27.84,134.14,4.1252,0.559584333333,3.3292,0.480832666667,3.1572,0.607996,3.7836,0.269407333333,3.1036,0.869874
1822,1002,5957957772,25,0.52,0.26,25.36,52.99,4.1104,0.338329,3.478,0.426475,3.7096,0.537387333333,3.726,0.344608333333,2.5232,0.241706
1823,485426,152452064782617,25,0.44,0.256666666667,22.08,17.4933333333,4.0988,0.213036,3.264,0.431566666667,3.1548,0.915242666667,3.5624,0.453969,2.7676,0.727844
1824,156251,224983404350,25,0.84,0.14,21.44,22.2566666667,4.1632,0.297022666667,3.168,0.518516666667,3.5852,0.643976,3.4196,0.339479,3.004,0.628625
1825,168927,245759675307,25,0.68,0.226666666667,18.88,3.36,3.8784,0.402222333333,3.4296,0.358862333333,3.6536,0.641407333333,3.6928,0.345296,2.8276,0.485185666667
1826,592,5655833470,25,0.52,0.26,21.44,16.84,3.9224,0.305935666667,3.3964,0.405465666667,3.0452,0.728051,3.8252,0.312817666667,2.9208,0.554974333333
1827,64380,72493026282,25,0.24,0.19,22.76,13.3566666667,4.0024,0.340444,3.4496,0.482029,3.5428,0.955837666667,3.4924,0.250577333333,2.772,0.539183333333
1828,308796,106564396046141,25,0.68,0.226666666667,24.68,75.2266666667,4.134,0.174975,3.478,0.525616666667,3.4192,0.556766,3.6512,0.381244333333,2.8916,0.502514
1829,14715,16849514161,25,0.48,0.26,20.6,6.08333333333,4.014,0.2774,3.084,0.372025,3.3784,0.825005666667,3.346,0.460191666667,2.786,0.753858333333
1830,88983,106796147484,25,0.2,0.166666666667,25.16,33.89,3.9688,0.229877666667,3.5676,0.473210666667,3.574,0.218925,3.6676,0.422102333333,2.65,0.386666666667
1831,16044,18227790730,25,0.52,0.26,23.08,40.8266666667,3.8612,0.533286,3.0512,0.364411,3.6436,0.660240666667,3.6332,0.339389333333,2.9596,0.672395666667
